Tags,Ticket,Open Date,Close Date,Symbol,Action,Lots,SL,TP,Open Price,Close Price,Commission,Swap,Pips,Profit,Gain,Comment,Magic Number,Duration (DD:HH:MM:SS),Profitable(%),Profitable(time duration),Drawdown,Risk:Reward,Max(pips),Max(GBP),Min(pips),Min(GBP),Entry Accuracy(%),Exit Accuracy(%),ProfitMissed(pips),ProfitMissed(GBP)
,21018545,30/05/2016 04:29,30/05/2016 05:52,AUDCHF,Buy,0.01,0.00000,0.00000,0.71192,0.71301,0.0000,0.0000,10.9,0.75,0.00,"",0,00:01:23:35,82.0,1h 8m,6.6,0.32,14.5,1.0150000000000001,-4.6,-0.322,75.9,81.2,-3.60,-0.25
,21018553,30/05/2016 04:29,30/05/2016 05:52,AUDCHF,Buy,0.01,0.00000,0.00000,0.71192,0.71302,0.0000,0.0000,11.0,0.76,0.00,"",0,00:01:23:30,82.0,1h 8m,6.6,0.32,14.5,1.0150000000000001,-4.6,-0.322,75.9,81.7,-3.50,-0.25
,21018566,30/05/2016 04:29,30/05/2016 05:52,AUDCHF,Buy,0.01,0.00000,0.00000,0.71192,0.71302,0.0000,0.0000,11.0,0.75,0.00,"",0,00:01:23:24,82.0,1h 8m,6.6,0.32,14.5,1.0150000000000001,-4.6,-0.322,75.9,81.7,-3.50,-0.25
,21018588,30/05/2016 04:29,30/05/2016 05:52,AUDCHF,Buy,0.01,0.00000,0.00000,0.71192,0.71302,0.0000,0.0000,11.0,0.75,0.00,"",0,00:01:23:18,82.0,1h 8m,6.6,0.32,14.5,1.0150000000000001,-4.6,-0.322,75.9,81.7,-3.50,-0.25
,21067747,26/05/2016 16:47,27/05/2016 12:56,AUDCHF,Buy,0.01,0.00000,0.00000,0.71450,0.71553,0.0000,0.0300,10.3,0.74,0.00,"",0,00:20:09:19,66.2,13h 20m,16.8,0.68,12.5,0.8750000000000001,-8.5,-0.5950000000000001,59.5,89.5,-2.20,-0.15
,21067754,26/05/2016 16:47,27/05/2016 12:56,AUDCHF,Buy,0.01,0.00000,0.00000,0.71451,0.71553,0.0000,0.0300,10.2,0.73,0.00,"",0,00:20:09:13,64.9,13h 4m,16.8,0.69,12.4,0.8680000000000001,-8.6,-0.602,59.0,89.5,-2.20,-0.15
,21067759,26/05/2016 16:47,27/05/2016 12:56,AUDCHF,Buy,0.01,0.00000,0.00000,0.71449,0.71553,0.0000,0.0300,10.4,0.74,0.00,"",0,00:20:09:07,68.2,13h 44m,16.8,0.67,12.6,0.882,-8.4,-0.5880000000000001,60.0,89.5,-2.20,-0.15
,21067767,26/05/2016 16:47,27/05/2016 12:54,AUDCHF,Buy,0.01,0.00000,0.00000,0.71449,0.71548,0.0000,0.0300,9.9,0.71,0.00,"",0,00:20:07:00,68.1,13h 41m,16.8,0.67,12.6,0.882,-8.4,-0.5880000000000001,60.0,87.1,-2.70,-0.19
,21067777,26/05/2016 16:47,27/05/2016 12:54,AUDCHF,Buy,0.01,0.00000,0.00000,0.71449,0.71553,0.0000,0.0300,10.4,0.74,0.00,"",0,00:20:06:53,68.1,13h 41m,16.8,0.67,12.6,0.882,-8.4,-0.5880000000000001,60.0,89.5,-2.20,-0.15
,21067787,26/05/2016 16:47,27/05/2016 12:54,AUDCHF,Buy,0.01,0.00000,0.00000,0.71447,0.71552,0.0000,0.0300,10.5,0.75,0.00,"",0,00:20:06:47,71.0,14h 16m,16.8,0.64,12.8,0.8960000000000001,-8.2,-0.574,61.0,89.0,-2.30,-0.16
,20449982,23/05/2016 13:13,27/05/2016 12:52,AUDCHF,Buy,0.01,0.00000,0.72000,0.71423,0.71535,0.0000,0.1700,11.2,0.95,0.00,"support ema155",0,03:23:39:38,42.6,1d 16h ,67.5,3.34,15.8,1.106,-52.7,-3.6890000000000005,23.1,93.3,-4.60,-0.32
,21025942,26/05/2016 22:00,27/05/2016 12:52,AUDCHF,Buy,0.01,0.00000,0.00000,0.71399,0.71537,0.0000,0.0300,13.8,0.98,0.00,"",0,00:14:52:32,96.5,14h 21m,17.0,0.25,18.2,1.274,-4.6,-0.322,79.8,80.7,-4.40,-0.31
,21025971,26/05/2016 22:00,27/05/2016 12:52,AUDCHF,Buy,0.01,0.00000,0.00000,0.71399,0.71537,0.0000,0.0300,13.8,0.98,0.00,"jay",0,00:14:52:26,96.5,14h 21m,17.0,0.25,18.2,1.274,-4.6,-0.322,79.8,80.7,-4.40,-0.31
,21025983,26/05/2016 22:00,27/05/2016 12:52,AUDCHF,Buy,0.01,0.00000,0.00000,0.71399,0.71537,0.0000,0.0300,13.8,0.98,0.00,"jay",0,00:14:52:21,96.5,14h 21m,17.0,0.25,18.2,1.274,-4.6,-0.322,79.8,80.7,-4.40,-0.31
,21025992,26/05/2016 22:00,27/05/2016 12:52,AUDCHF,Buy,0.01,0.00000,0.00000,0.71399,0.71538,0.0000,0.0300,13.9,0.99,0.00,"jay",0,00:14:52:14,96.5,14h 21m,17.0,0.25,18.2,1.274,-4.6,-0.322,79.8,81.1,-4.30,-0.30
,21026003,26/05/2016 22:00,27/05/2016 12:52,AUDCHF,Buy,0.01,0.00000,0.00000,0.71399,0.71539,0.0000,0.0300,14.0,0.99,0.00,"jay",0,00:14:52:09,96.5,14h 20m,17.0,0.25,18.2,1.274,-4.6,-0.322,79.8,81.6,-4.20,-0.29
,20535911,24/05/2016 05:12,26/05/2016 15:51,AUDCHF,Buy,0.01,0.00000,0.00000,0.71510,0.71621,0.0000,0.1100,11.1,0.87,0.00,"jay",0,02:10:39:31,6.2,3h 38m,65.4,5.53,11.1,0.777,-61.4,-4.298,15.3,100.0,0.00,0.00
,20460526,23/05/2016 14:57,26/05/2016 15:30,AUDCHF,Buy,0.01,0.00000,0.00000,0.71499,0.71599,0.0000,0.1400,10.0,0.83,0.00,"jay",0,03:00:33:03,8.8,6h 23m,67.5,5.74,10.5,0.7350000000000001,-60.3,-4.221,14.8,99.3,-0.50,-0.04
,20460543,23/05/2016 14:57,26/05/2016 15:30,AUDCHF,Buy,0.01,0.00000,0.00000,0.71495,0.71597,0.0000,0.1400,10.2,0.84,0.00,"jay",0,03:00:32:49,9.1,6h 36m,67.5,5.50,10.9,0.7630000000000001,-59.9,-4.1930000000000005,15.4,99.0,-0.70,-0.05
,20460537,23/05/2016 14:57,26/05/2016 15:30,AUDCHF,Buy,0.01,0.00000,0.00000,0.71496,0.71596,0.0000,0.1400,10.0,0.83,0.00,"jay",0,03:00:32:55,9.1,6h 36m,67.5,5.56,10.8,0.7560000000000001,-60.0,-4.2,15.3,98.9,-0.80,-0.06
,20460520,23/05/2016 14:57,26/05/2016 15:30,AUDCHF,Buy,0.01,0.00000,0.00000,0.71497,0.71596,0.0000,0.1400,9.9,0.82,0.00,"jay",0,03:00:33:07,8.9,6h 27m,67.5,5.62,10.7,0.749,-60.1,-4.207000000000001,15.1,98.9,-0.80,-0.06
,20810455,25/05/2016 13:36,26/05/2016 13:39,AUDCHF,Buy,0.01,0.00000,0.00000,0.71404,0.71528,0.0000,0.0800,12.4,0.94,0.00,"jay",0,01:00:03:34,13.2,3h 10m,43.5,2.48,15.0,1.05,-37.2,-2.6040000000000005,28.7,95.0,-2.60,-0.18
,20810341,25/05/2016 13:35,26/05/2016 13:39,AUDCHF,Buy,0.01,0.00000,0.00000,0.71410,0.71528,0.0000,0.0800,11.8,0.89,0.00,"jay",0,01:00:04:30,13.2,3h 10m,43.5,2.63,14.4,1.0080000000000002,-37.8,-2.646,27.6,95.0,-2.60,-0.18
,20810482,25/05/2016 13:36,26/05/2016 13:39,AUDCHF,Buy,0.01,0.00000,0.00000,0.71400,0.71528,0.0000,0.0800,12.8,0.96,0.00,"",0,01:00:03:18,15.3,3h 40m,43.5,2.39,15.4,1.078,-36.8,-2.576,29.5,95.0,-2.60,-0.18
,20810479,25/05/2016 13:36,26/05/2016 13:39,AUDCHF,Buy,0.01,0.00000,0.00000,0.71400,0.71528,0.0000,0.0800,12.8,0.96,0.00,"",0,01:00:03:20,15.3,3h 40m,43.5,2.39,15.4,1.078,-36.8,-2.576,29.5,95.0,-2.60,-0.18
,20810475,25/05/2016 13:36,26/05/2016 13:39,AUDCHF,Buy,0.01,0.00000,0.00000,0.71400,0.71528,0.0000,0.0800,12.8,0.96,0.00,"jay",0,01:00:03:22,15.3,3h 40m,43.5,2.39,15.4,1.078,-36.8,-2.576,29.5,95.0,-2.60,-0.18
,20810462,25/05/2016 13:36,26/05/2016 13:39,AUDCHF,Buy,0.01,0.00000,0.00000,0.71400,0.71528,0.0000,0.0800,12.8,0.96,0.00,"jay",0,01:00:03:29,15.3,3h 40m,43.5,2.39,15.4,1.078,-36.8,-2.576,29.5,95.0,-2.60,-0.18
,20933639,25/05/2016 23:06,26/05/2016 13:39,AUDCHF,Buy,0.01,0.00000,0.00000,0.71412,0.71528,0.0000,0.0800,11.6,0.88,0.00,"jay",0,00:14:33:37,11.7,1h 42m,43.8,2.85,14.9,1.0430000000000001,-42.4,-2.968,26.0,94.2,-3.30,-0.23
,20981472,26/05/2016 06:20,26/05/2016 12:51,AUDCHF,Buy,0.01,0.00000,0.00000,0.71324,0.71429,0.0000,0.0000,10.5,0.73,0.00,"",0,00:06:31:35,41.7,2h 43m,15.6,0.83,15.9,1.1130000000000002,-13.2,-0.924,54.6,81.4,-5.40,-0.38
,20981475,26/05/2016 06:20,26/05/2016 12:51,AUDCHF,Buy,0.01,0.00000,0.00000,0.71323,0.71431,0.0000,0.0000,10.8,0.75,0.00,"",0,00:06:31:21,43.0,2h 48m,15.6,0.82,16.0,1.12,-13.1,-0.917,55.0,82.1,-5.20,-0.36
,20981481,26/05/2016 06:20,26/05/2016 12:51,AUDCHF,Buy,0.01,0.00000,0.00000,0.71322,0.71431,0.0000,0.0000,10.9,0.75,0.00,"",0,00:06:31:06,43.5,2h 50m,15.6,0.81,16.1,1.1270000000000002,-13.0,-0.9100000000000001,55.3,82.1,-5.20,-0.36
,20981773,26/05/2016 06:22,26/05/2016 12:51,AUDCHF,Buy,0.01,0.00000,0.00000,0.71313,0.71428,0.0000,0.0000,11.5,0.79,0.00,"",0,00:06:28:59,48.6,3h 9m,15.6,0.71,17.0,1.1900000000000002,-12.1,-0.8470000000000001,58.4,81.1,-5.50,-0.39
,20982430,26/05/2016 06:28,26/05/2016 12:51,AUDCHF,Buy,0.01,0.00000,0.00000,0.71299,0.71427,0.0000,0.0000,12.8,0.88,0.00,"",0,00:06:23:10,59.1,3h 46m,15.6,0.58,18.4,1.288,-10.7,-0.749,63.2,80.8,-5.60,-0.39
,20933586,26/05/2016 03:44,26/05/2016 08:43,AUDCHF,Buy,0.01,0.00000,0.00000,0.71195,0.71332,0.0000,0.0000,13.7,0.94,0.00,"",0,00:04:58:56,72.3,3h 36m,20.7,1.25,16.6,1.1620000000000001,-20.7,-1.449,44.5,92.2,-2.90,-0.20
,20933596,26/05/2016 03:44,26/05/2016 08:43,AUDCHF,Buy,0.01,0.00000,0.00000,0.71195,0.71326,0.0000,0.0000,13.1,0.90,0.00,"",0,00:04:58:50,72.3,3h 36m,20.7,1.25,16.6,1.1620000000000001,-20.7,-1.449,44.5,90.6,-3.50,-0.25
,20933617,26/05/2016 03:44,26/05/2016 08:43,AUDCHF,Buy,0.01,0.00000,0.00000,0.71195,0.71325,0.0000,0.0000,13.0,0.89,0.00,"",0,00:04:58:45,72.2,3h 35m,20.7,1.25,16.6,1.1620000000000001,-20.7,-1.449,44.5,90.3,-3.60,-0.25
,20933628,26/05/2016 03:44,26/05/2016 08:42,AUDCHF,Buy,0.01,0.00000,0.00000,0.71194,0.71323,0.0000,0.0000,12.9,0.89,0.00,"",0,00:04:58:02,72.2,3h 35m,20.6,1.23,16.7,1.169,-20.6,-1.4420000000000002,44.8,89.8,-3.80,-0.27
,20559631,24/05/2016 09:44,26/05/2016 05:25,AUDCHF,Buy,0.01,0.00000,0.72000,0.71075,0.71317,0.0000,0.1100,24.2,1.77,0.00,"long to 7200",0,01:19:41:16,85.8,1d 13h ,57.2,0.34,52.9,3.7030000000000003,-17.9,-1.2530000000000001,74.7,59.5,-28.70,-2.01
,20649132,26/05/2016 04:29,26/05/2016 05:25,AUDCHF,Buy,0.01,0.00000,0.00000,0.71105,0.71330,0.0000,0.0000,22.5,1.54,0.00,"",0,00:00:55:17,59.0,32m,9.5,0.39,24.2,1.6940000000000002,-9.5,-0.665,71.8,95.0,-1.70,-0.12
,20649293,26/05/2016 04:29,26/05/2016 05:25,AUDCHF,Buy,0.01,0.00000,0.00000,0.71099,0.71327,0.0000,0.0000,22.8,1.57,0.00,"jay",0,00:00:55:10,64.3,35m,8.9,0.36,24.8,1.7360000000000002,-8.9,-0.6230000000000001,73.6,94.1,-2.00,-0.14
,20649362,26/05/2016 04:29,26/05/2016 05:25,AUDCHF,Buy,0.01,0.00000,0.00000,0.71099,0.71303,0.0000,0.0000,20.4,1.40,0.00,"jay",0,00:00:55:03,64.3,35m,8.9,0.36,24.8,1.7360000000000002,-8.9,-0.6230000000000001,73.6,86.9,-4.40,-0.31
,20649416,26/05/2016 04:29,26/05/2016 05:24,AUDCHF,Buy,0.01,0.00000,0.00000,0.71099,0.71285,0.0000,0.0000,18.6,1.28,0.00,"jay",0,00:00:54:57,63.7,35m,8.9,0.44,20.2,1.4140000000000001,-8.9,-0.6230000000000001,69.4,94.5,-1.60,-0.11
,20649476,26/05/2016 04:29,26/05/2016 05:24,AUDCHF,Buy,0.01,0.00000,0.00000,0.71099,0.71290,0.0000,0.0000,19.1,1.31,0.00,"",0,00:00:54:50,63.7,34m,8.9,0.44,20.2,1.4140000000000001,-8.9,-0.6230000000000001,69.4,96.2,-1.10,-0.08
,20747976,25/05/2016 17:59,25/05/2016 22:32,AUDCHF,Buy,0.01,0.00000,0.00000,0.71246,0.71335,0.0000,0.0000,8.9,0.61,0.00,"",0,00:04:32:44,62.0,2h 49m,16.7,1.27,10.3,0.7210000000000001,-13.1,-0.917,44.0,94.0,-1.40,-0.10
,20746998,25/05/2016 18:10,25/05/2016 22:31,AUDCHF,Buy,0.01,0.00000,0.00000,0.71199,0.71333,0.0000,0.0000,13.4,0.92,0.00,"jay",0,00:04:21:17,77.4,3h 22m,8.4,0.56,15.0,1.05,-8.4,-0.5880000000000001,64.1,93.2,-1.60,-0.11
,20746964,25/05/2016 18:10,25/05/2016 22:31,AUDCHF,Buy,0.01,0.00000,0.00000,0.71201,0.71333,0.0000,0.0000,13.2,0.91,0.00,"",0,00:04:21:17,77.1,3h 21m,8.6,0.58,14.8,1.0360000000000003,-8.6,-0.602,63.2,93.2,-1.60,-0.11
,20747152,25/05/2016 18:10,25/05/2016 22:31,AUDCHF,Buy,0.01,0.00000,0.00000,0.71199,0.71333,0.0000,0.0000,13.4,0.92,0.00,"jay",0,00:04:21:16,77.4,3h 22m,8.4,0.56,15.0,1.05,-8.4,-0.5880000000000001,64.1,93.2,-1.60,-0.11
,20747105,25/05/2016 18:10,25/05/2016 22:31,AUDCHF,Buy,0.01,0.00000,0.00000,0.71199,0.71333,0.0000,0.0000,13.4,0.92,0.00,"jay",0,00:04:21:16,77.4,3h 22m,8.4,0.56,15.0,1.05,-8.4,-0.5880000000000001,64.1,93.2,-1.60,-0.11
,20764715,25/05/2016 06:25,25/05/2016 13:34,AUDCHF,Buy Limit,0.01,0.00000,0.00000,0.71300,0.71409,0.0000,0.0000,0.0,0.00,0,"cancelled",0,00:07:09:03,,,,,,,,,,,,
,20764674,25/05/2016 06:25,25/05/2016 13:34,AUDCHF,Buy Limit,0.01,0.00000,0.00000,0.71299,0.71409,0.0000,0.0000,0.0,0.00,0,"cancelled",0,00:07:09:18,,,,,,,,,,,,
,20764840,25/05/2016 06:25,25/05/2016 13:34,AUDCHF,Buy Limit,0.01,0.00000,0.00000,0.71300,0.71410,0.0000,0.0000,0.0,0.00,0,"cancelled",0,00:07:08:41,,,,,,,,,,,,
,20764785,25/05/2016 06:25,25/05/2016 13:34,AUDCHF,Buy Limit,0.01,0.00000,0.00000,0.71201,0.71409,0.0000,0.0000,0.0,0.00,0,"cancelled",0,00:07:08:51,,,,,,,,,,,,
,20765810,25/05/2016 06:30,25/05/2016 13:34,AUDCHF,Buy Limit,0.01,0.00000,0.00000,0.71300,0.71408,0.0000,0.0000,0.0,0.00,0,"cancelled",0,00:07:04:10,,,,,,,,,,,,
,20764877,25/05/2016 06:25,25/05/2016 13:34,AUDCHF,Buy Limit,0.01,0.00000,0.71466,0.71300,0.71408,0.0000,0.0000,0.0,0.00,0,"cancelled",0,00:07:08:34,,,,,,,,,,,,
,20658043,24/05/2016 18:10,25/05/2016 06:25,AUDCHF,Buy,0.01,0.00000,0.00000,0.71399,0.71502,0.0000,0.0300,10.3,0.74,0.00,"jay",0,00:12:14:47,19.2,2h 21m,25.4,2.05,12.4,0.8680000000000001,-25.4,-1.778,32.8,94.4,-2.10,-0.15
,20658066,24/05/2016 18:10,25/05/2016 06:25,AUDCHF,Buy,0.01,0.00000,0.00000,0.71393,0.71498,0.0000,0.0300,10.5,0.76,0.00,"jay",0,00:12:14:32,21.1,2h 35m,24.8,1.91,13.0,0.9100000000000001,-24.8,-1.7360000000000002,34.4,93.4,-2.50,-0.18
,20658056,24/05/2016 18:10,25/05/2016 06:25,AUDCHF,Buy,0.01,0.00000,0.00000,0.71398,0.71498,0.0000,0.0300,10.0,0.72,0.00,"jay",0,00:12:14:35,19.6,2h 24m,25.3,2.02,12.5,0.8750000000000001,-25.3,-1.7710000000000001,33.1,93.4,-2.50,-0.18
,20658091,24/05/2016 18:10,25/05/2016 06:25,AUDCHF,Buy,0.01,0.00000,0.00000,0.71391,0.71491,0.0000,0.0300,10.0,0.72,0.00,"jay",0,00:12:14:23,22.1,2h 42m,24.6,1.86,13.2,0.924,-24.6,-1.7220000000000002,34.9,91.5,-3.20,-0.22
,20650872,24/05/2016 17:47,25/05/2016 06:23,AUDCHF,Buy,0.01,0.00000,0.00000,0.71345,0.71480,0.0000,0.0300,13.5,0.96,0.00,"jay",0,00:12:35:50,42.6,5h 22m,23.7,1.15,17.4,1.218,-20.0,-1.4000000000000001,46.5,89.6,-3.90,-0.27
,20751341,25/05/2016 04:28,25/05/2016 06:23,AUDCHF,Buy,0.01,0.00000,0.00000,0.71304,0.71480,0.0000,0.0000,17.6,1.21,0.00,"",0,00:01:54:26,61.8,1h 10m,5.9,0.27,21.5,1.5050000000000001,-5.7,-0.3990000000000001,79.0,85.7,-3.90,-0.27
,20751356,25/05/2016 04:28,25/05/2016 06:23,AUDCHF,Buy,0.01,0.00000,0.00000,0.71306,0.71480,0.0000,0.0000,17.4,1.20,0.00,"jay",0,00:01:54:19,61.8,1h 10m,5.9,0.28,21.3,1.491,-5.9,-0.4130000000000001,78.3,85.7,-3.90,-0.27
,20751366,25/05/2016 04:28,25/05/2016 06:23,AUDCHF,Buy,0.01,0.00000,0.00000,0.71308,0.71478,0.0000,0.0000,17.0,1.17,0.00,"jay",0,00:01:54:12,59.2,1h 7m,6.1,0.29,21.1,1.4770000000000003,-6.1,-0.427,77.6,84.9,-4.10,-0.29
,20751379,25/05/2016 04:28,25/05/2016 06:23,AUDCHF,Buy,0.01,0.00000,0.00000,0.71322,0.71478,0.0000,0.0000,15.6,1.07,0.00,"jay",0,00:01:54:05,53.1,1h 0m,7.5,0.38,19.7,1.379,-7.5,-0.525,72.4,84.9,-4.10,-0.29
,20751440,25/05/2016 04:29,25/05/2016 06:23,AUDCHF,Buy,0.01,0.00000,0.00000,0.71308,0.71478,0.0000,0.0000,17.0,1.17,0.00,"jay",0,00:01:53:48,59.7,1h 7m,6.1,0.29,21.1,1.4770000000000003,-6.1,-0.427,77.6,84.9,-4.10,-0.29
,20751444,25/05/2016 04:29,25/05/2016 06:23,AUDCHF,Buy,0.01,0.00000,0.00000,0.71306,0.71478,0.0000,0.0000,17.2,1.18,0.00,"",0,00:01:53:43,62.0,1h 10m,5.9,0.28,21.3,1.491,-5.9,-0.4130000000000001,78.3,84.9,-4.10,-0.29
,20258003,24/05/2016 06:30,25/05/2016 03:55,AUDCHF,Buy,0.01,0.00000,0.00000,0.71299,0.71410,0.0000,0.0300,11.1,0.79,0.00,"jay",0,00:21:24:48,33.9,7h 15m,42.1,2.33,17.3,1.211,-40.3,-2.821,30.0,89.2,-6.20,-0.43
,20257993,24/05/2016 06:30,25/05/2016 03:55,AUDCHF,Buy,0.01,0.00000,0.00000,0.71299,0.71410,0.0000,0.0300,11.1,0.79,0.00,"jay",0,00:21:24:48,33.9,7h 15m,42.1,2.33,17.3,1.211,-40.3,-2.821,30.0,89.2,-6.20,-0.43
,20650373,24/05/2016 20:35,25/05/2016 03:55,AUDCHF,Buy,0.01,0.00000,0.00000,0.71191,0.71410,0.0000,0.0300,21.9,1.53,0.00,"",0,00:07:20:15,92.8,6h 48m,10.2,0.16,28.2,1.9740000000000002,-4.6,-0.322,86.0,80.8,-6.30,-0.44
,20258019,24/05/2016 06:30,25/05/2016 03:55,AUDCHF,Buy,0.01,0.00000,0.00000,0.71299,0.71410,0.0000,0.0300,11.1,0.79,0.00,"jay",0,00:21:24:47,33.9,7h 15m,42.1,2.33,17.3,1.211,-40.3,-2.821,30.0,89.2,-6.20,-0.43
,20258011,24/05/2016 06:30,25/05/2016 03:55,AUDCHF,Buy,0.01,0.00000,0.00000,0.71299,0.71410,0.0000,0.0300,11.1,0.79,0.00,"jay",0,00:21:24:47,33.9,7h 15m,42.1,2.33,17.3,1.211,-40.3,-2.821,30.0,89.2,-6.20,-0.43
,20650553,24/05/2016 20:35,25/05/2016 03:55,AUDCHF,Buy,0.01,0.00000,0.00000,0.71199,0.71410,0.0000,0.0300,21.1,1.48,0.00,"jay",0,00:07:20:15,92.1,6h 45m,10.2,0.20,27.4,1.9180000000000001,-5.4,-0.37800000000000006,83.5,80.8,-6.30,-0.44
,20650489,24/05/2016 20:35,25/05/2016 03:55,AUDCHF,Buy,0.01,0.00000,0.00000,0.71199,0.71410,0.0000,0.0300,21.1,1.48,0.00,"jay",0,00:07:20:15,92.1,6h 45m,10.2,0.20,27.4,1.9180000000000001,-5.4,-0.37800000000000006,83.5,80.8,-6.30,-0.44
,20650440,24/05/2016 20:35,25/05/2016 03:55,AUDCHF,Buy,0.01,0.00000,0.00000,0.71199,0.71410,0.0000,0.0300,21.1,1.48,0.00,"jay",0,00:07:20:15,92.1,6h 45m,10.2,0.20,27.4,1.9180000000000001,-5.4,-0.37800000000000006,83.5,80.8,-6.30,-0.44
,20694427,24/05/2016 20:32,25/05/2016 03:55,AUDCHF,Buy,0.01,0.00000,0.00000,0.71240,0.71410,0.0000,0.0300,17.0,1.20,0.00,"jay",0,00:07:22:55,87.4,6h 27m,10.2,0.41,23.3,1.6310000000000002,-9.5,-0.665,71.0,80.8,-6.30,-0.44
,20694449,24/05/2016 20:32,25/05/2016 03:55,AUDCHF,Buy,0.01,0.00000,0.00000,0.71242,0.71410,0.0000,0.0300,16.8,1.19,0.00,"jay",0,00:07:22:46,87.2,6h 26m,10.2,0.42,23.1,1.6170000000000002,-9.7,-0.679,70.4,80.8,-6.30,-0.44
,20149698,24/05/2016 09:36,24/05/2016 17:42,AUDCHF,Buy,0.01,0.00000,0.00000,0.71196,0.71305,0.0000,0.0000,10.9,0.75,0.00,"",0,00:08:06:24,3.5,17m,30.2,2.50,12.1,0.8470000000000001,-30.2,-2.1140000000000003,28.6,97.2,-1.20,-0.08
,20149692,24/05/2016 08:47,24/05/2016 17:42,AUDCHF,Buy,0.01,0.00000,0.00000,0.71202,0.71304,0.0000,0.0000,10.2,0.71,0.00,"",0,00:08:55:09,11.1,59m,39.2,2.68,11.5,0.805,-30.8,-2.156,27.2,96.9,-1.30,-0.09
,20257965,24/05/2016 08:47,24/05/2016 17:42,AUDCHF,Buy,0.01,0.00000,0.00000,0.71200,0.71305,0.0000,0.0000,10.5,0.73,0.00,"jay",0,00:08:54:49,11.6,1h 2m,39.2,2.62,11.7,0.8190000000000001,-30.6,-2.1420000000000003,27.7,97.2,-1.20,-0.08
,20257971,24/05/2016 08:47,24/05/2016 17:42,AUDCHF,Buy,0.01,0.00000,0.00000,0.71200,0.71303,0.0000,0.0000,10.3,0.71,0.00,"jay",0,00:08:54:49,11.6,1h 2m,39.2,2.62,11.7,0.8190000000000001,-30.6,-2.1420000000000003,27.7,96.7,-1.40,-0.10
,20257969,24/05/2016 08:47,24/05/2016 17:42,AUDCHF,Buy,0.01,0.00000,0.00000,0.71200,0.71303,0.0000,0.0000,10.3,0.71,0.00,"jay",0,00:08:54:49,11.6,1h 2m,39.2,2.62,11.7,0.8190000000000001,-30.6,-2.1420000000000003,27.7,96.7,-1.40,-0.10
,20257975,24/05/2016 08:47,24/05/2016 17:42,AUDCHF,Buy,0.01,0.00000,0.00000,0.71200,0.71303,0.0000,0.0000,10.3,0.71,0.00,"jay",0,00:08:54:48,11.6,1h 2m,39.2,2.62,11.7,0.8190000000000001,-30.6,-2.1420000000000003,27.7,96.7,-1.40,-0.10
,20558410,24/05/2016 09:37,24/05/2016 17:42,AUDCHF,Buy,0.01,0.00000,0.00000,0.71201,0.71303,0.0000,0.0000,10.2,0.70,0.00,"jay",0,00:08:05:27,3.6,17m,30.7,2.65,11.6,0.812,-30.7,-2.149,27.4,96.7,-1.40,-0.10
,20149724,24/05/2016 09:39,24/05/2016 17:27,AUDCHF,Buy,0.01,0.00000,0.00000,0.71113,0.71228,0.0000,0.0000,11.5,0.80,0.00,"",0,00:07:48:30,9.5,44m,21.9,1.86,11.8,0.8260000000000002,-21.9,-1.5330000000000001,35.0,99.1,-0.30,-0.02
,20149337,24/05/2016 09:39,24/05/2016 17:27,AUDCHF,Buy,0.01,0.00000,0.00000,0.71096,0.71219,0.0000,0.0000,12.3,0.85,0.00,"jay",0,00:07:48:24,11.6,54m,21.1,1.50,13.5,0.9450000000000001,-20.2,-1.4140000000000001,40.1,96.4,-1.20,-0.08
,20149352,24/05/2016 09:39,24/05/2016 17:27,AUDCHF,Buy,0.01,0.00000,0.00000,0.71096,0.71217,0.0000,0.0000,12.1,0.83,0.00,"jay",0,00:07:48:24,11.6,54m,21.1,1.50,13.5,0.9450000000000001,-20.2,-1.4140000000000001,40.1,95.8,-1.40,-0.10
,20149368,24/05/2016 09:39,24/05/2016 17:27,AUDCHF,Buy,0.01,0.00000,0.00000,0.71096,0.71214,0.0000,0.0000,11.8,0.81,0.00,"jay",0,00:07:48:24,11.6,54m,21.1,1.50,13.5,0.9450000000000001,-20.2,-1.4140000000000001,40.1,95.0,-1.70,-0.12
,20149683,24/05/2016 09:39,24/05/2016 17:27,AUDCHF,Buy,0.01,0.00000,0.00000,0.71096,0.71214,0.0000,0.0000,11.8,0.81,0.00,"",0,00:07:48:23,11.6,54m,21.1,1.50,13.5,0.9450000000000001,-20.2,-1.4140000000000001,40.1,95.0,-1.70,-0.12
,20149400,24/05/2016 09:39,24/05/2016 17:27,AUDCHF,Buy,0.01,0.00000,0.00000,0.71096,0.71214,0.0000,0.0000,11.8,0.81,0.00,"jay",0,00:07:48:23,11.6,54m,21.1,1.50,13.5,0.9450000000000001,-20.2,-1.4140000000000001,40.1,95.0,-1.70,-0.12
,20149689,24/05/2016 09:39,24/05/2016 17:27,AUDCHF,Buy,0.01,0.00000,0.00000,0.71104,0.71212,0.0000,0.0000,10.8,0.75,0.00,"",0,00:07:48:24,11.2,52m,21.1,1.65,12.7,0.889,-21.0,-1.4700000000000002,37.7,94.4,-1.90,-0.13
,20149703,24/05/2016 09:39,24/05/2016 17:27,AUDCHF,Buy,0.01,0.00000,0.00000,0.71096,0.71201,0.0000,0.0000,10.5,0.72,0.00,"",0,00:07:48:21,11.6,54m,21.1,1.50,13.5,0.9450000000000001,-20.2,-1.4140000000000001,40.1,91.1,-3.00,-0.21
